subj,session,block,trial,set_size,response,rt,correct,response_category
19,3,5,10,6,127,1.376,1,correct
19,3,5,11,6,893,2.285,0,intrusion
19,3,5,12,4,755,1.895,1,correct
19,3,5,13,2,914,1.794,1,correct
19,3,5,14,8,1114,5.479,1,correct
19,3,5,15,8,94,-1,0,intrusion
19,3,5,16,2,1082,1.992,1,correct
19,3,5,17,8,839,2.87,1,correct
19,3,5,18,8,937,2.425,1,correct
19,3,5,19,4,54,1.933,1,correct
19,3,5,20,6,82,1.745,1,correct
19,3,5,21,8,511,1.848,1,correct
19,3,5,22,4,926,1.777,1,correct
19,3,5,23,6,540,2.228,1,correct
19,3,5,24,6,616,1.905,1,correct
19,3,5,25,2,105,-1,1,correct
19,3,5,26,8,440,2.986,1,correct
19,3,5,27,8,961,1.855,1,correct
19,3,5,28,4,1132,-1,1,correct
19,3,6,1,6,344,3.395,0,new
19,3,6,2,6,737,1.615,1,correct
19,3,6,3,6,702,1.167,1,correct
19,3,6,4,8,596,1.993,1,correct
19,3,6,5,4,117,1.493,1,correct
19,3,6,6,2,972,1.281,1,correct
19,3,6,7,6,359,1.692,1,correct
19,3,6,8,4,415,1.555,1,correct
19,3,6,9,6,267,-1,0,intrusion
19,3,6,10,8,429,1.845,1,correct
19,3,6,11,2,48,-1,1,correct
19,3,6,12,8,674,1.839,1,correct
19,3,6,13,4,531,1.577,1,correct
19,3,6,14,8,1026,-1,1,correct
19,3,6,15,6,1047,1.793,1,correct
19,3,6,16,8,219,1.797,1,correct
19,3,6,17,8,700,2.912,1,correct
19,3,6,18,8,1013,2.216,1,correct
19,3,6,19,6,823,2.551,1,correct
19,3,6,20,2,75,1.109,1,correct
19,3,6,21,2,1136,0.892,1,correct
19,3,6,22,6,106,3.078,1,correct
19,3,6,23,4,795,1.874,1,correct
19,3,6,24,4,9,0.903,1,correct
19,3,6,25,4,19,-1,1,correct
19,3,6,26,8,124,3.686,1,correct
19,3,6,27,8,697,2.41,1,correct
19,3,6,28,8,899,2.309,1,correct
19,3,7,1,4,708,2.534,1,correct
19,3,7,2,6,147,3.726,1,correct
19,3,7,3,2,278,1.313,1,correct
19,3,7,4,4,861,1.757,1,correct
19,3,7,5,4,926,1.56,1,correct
19,3,7,6,4,1009,-1,1,correct
19,3,7,7,2,1160,-1,1,correct
19,3,7,8,8,533,3.377,1,correct
19,3,7,9,8,69,6.042,0,intrusion
19,3,7,10,6,773,1.389,1,correct
19,3,7,11,6,706,2.592,0,intrusion
19,3,7,12,4,467,1.747,1,correct
19,3,7,13,6,611,7.207,0,intrusion
19,3,7,14,6,638,4.65,1,correct
19,3,7,15,6,70,3.104,1,correct
19,3,7,16,2,450,1.257,1,correct
19,3,7,17,6,637,-1,1,correct
19,3,7,18,6,411,2.492,1,correct
19,3,7,19,8,365,6.792,0,intrusion
19,3,7,20,8,588,2.506,0,intrusion
19,3,7,21,8,85,3.483,1,correct
19,3,7,22,8,745,2.703,1,correct
19,3,7,23,8,147,-1,0,new
19,3,7,24,8,694,1.875,1,correct
19,3,7,25,8,187,4.218,0,intrusion
19,3,7,26,2,1144,1.058,1,correct
19,3,7,27,4,623,1.579,1,correct
19,3,7,28,8,457,4.61,0,intrusion
19,3,8,1,2,934,0.869,1,correct
19,3,8,2,6,516,-1,1,correct
19,3,8,3,8,1111,-1,1,correct
19,3,8,4,4,1016,2.261,1,correct
19,3,8,5,6,465,3.958,1,correct
19,3,8,6,6,896,1.527,1,correct
19,3,8,7,8,4,1.687,1,correct
19,3,8,8,8,1148,3.238,1,correct
19,3,8,9,6,121,1.161,1,correct
19,3,8,10,6,142,0.984,1,correct
19,3,8,11,6,60,3.858,0,new
19,3,8,12,8,764,3.425,1,correct
19,3,8,13,4,810,1.928,1,correct
19,3,8,14,8,660,1.634,1,correct
19,3,8,15,8,176,2.774,1,correct
19,3,8,16,4,823,1.487,1,correct
19,3,8,17,6,996,2.013,1,correct
19,3,8,18,8,816,1.858,1,correct
19,3,8,19,4,575,-1,1,correct
19,3,8,20,4,228,1.111,1,correct
19,3,8,21,4,476,1.633,1,correct
19,3,8,22,6,713,1.556,1,correct
19,3,8,23,8,165,3.847,0,intrusion
19,3,8,24,2,711,-1,1,correct
19,3,8,25,2,449,1.871,1,correct
19,3,8,26,8,525,7.024,1,correct
19,3,8,27,2,177,1.298,1,correct
19,3,8,28,8,771,2.172,1,correct
1,1,1,1,2,845,0.928,1,correct
1,1,1,2,4,1036,1.04,1,correct
1,1,1,3,2,645,-1,1,correct
1,1,1,4,8,430,10.305,1,correct
1,1,1,5,4,210,-1,1,correct
1,1,1,6,6,622,1.332,0,intrusion
1,1,1,7,8,364,1.953,1,correct
1,1,1,8,8,970,3.843,0,intrusion
1,1,1,9,8,1087,3.371,0,intrusion
1,1,1,10,8,27,1.27,1,correct
1,1,1,11,8,126,13.661,0,intrusion
1,1,1,12,4,389,0.999,1,correct
1,1,1,13,2,9,1.137,1,correct
1,1,1,14,4,490,0.864,1,correct
1,1,1,15,4,444,1.267,1,correct
1,1,1,16,4,148,0.853,1,correct
1,1,1,17,8,53,1.98,1,correct
1,1,1,18,6,915,6.556,0,intrusion
1,1,1,19,6,539,-1,0,intrusion
1,1,1,20,6,143,5.359,0,intrusion
1,1,1,21,8,753,-1,1,correct
1,1,1,22,6,150,3.407,1,correct
1,1,1,23,8,239,5.167,1,correct
1,1,1,24,8,1039,2.169,1,correct
1,1,1,25,6,567,1.19,1,correct
1,1,1,26,6,254,1.813,1,correct
1,1,1,27,2,1148,0.821,1,correct
1,1,1,28,6,700,0.949,1,correct
1,1,2,1,8,5,-1,1,correct
1,1,2,2,4,41,4.332,0,intrusion
1,1,2,3,6,399,-1,1,correct
1,1,2,4,8,200,3.638,0,intrusion
1,1,2,5,8,440,5.425,0,intrusion
1,1,2,6,4,847,0.937,1,correct
1,1,2,7,2,28,0.835,1,correct
1,1,2,8,8,21,4.306,0,intrusion
1,1,2,9,6,913,4.055,0,intrusion
1,1,2,10,4,264,1.715,1,correct
1,1,2,11,4,415,1.26,1,correct
1,1,2,12,2,65,1.206,1,correct
1,1,2,13,8,137,7.37,1,correct
1,1,2,14,8,879,21.831,0,intrusion
1,1,2,15,8,788,1.339,1,correct
1,1,2,16,4,886,1.392,1,correct
1,1,2,17,6,752,1.745,1,correct
1,1,2,18,6,797,1.531,1,correct
1,1,2,19,8,131,1.333,1,correct
1,1,2,20,6,983,9.954,1,correct
1,1,2,21,6,463,1.675,1,correct
1,1,2,22,4,679,-1,1,correct
1,1,2,23,2,45,-1,0,new
1,1,2,24,6,203,2.252,1,correct
1,1,2,25,8,647,4.93,0,intrusion
1,1,2,26,6,652,1.623,1,correct
1,1,2,27,2,1113,1.056,1,correct
1,1,2,28,8,344,2.991,1,correct
1,1,3,1,6,113,2.055,1,correct
1,1,3,2,6,114,15.213,1,correct
1,1,3,3,8,559,-1,1,correct
1,1,3,4,4,36,1.755,1,correct
1,1,3,5,6,460,-1,1,correct
1,1,3,6,8,271,2.293,1,correct
1,1,3,7,8,291,2.632,1,correct
1,1,3,8,6,1149,1.591,1,correct
1,1,3,9,2,475,1.028,1,correct
1,1,3,10,8,592,4.15,1,correct
1,1,3,11,6,1037,1.457,1,correct
1,1,3,12,2,1013,-1,1,correct
1,1,3,13,2,50,0.754,1,correct
1,1,3,14,8,218,2.2,0,intrusion
1,1,3,15,8,1061,2.526,1,correct
1,1,3,16,2,543,1.159,1,correct
1,1,3,17,6,1195,1.835,1,correct
1,1,3,18,8,957,7.898,1,correct
1,1,3,19,4,1144,1.071,1,correct
1,1,3,20,6,1119,1.18,1,correct
1,1,3,21,8,642,1.449,1,correct
1,1,3,22,4,24,-1,1,correct
1,1,3,23,8,370,2.086,1,correct
1,1,3,24,4,1014,1.033,1,correct
1,1,3,25,6,357,1.125,1,correct
1,1,3,26,8,707,3.178,1,correct
1,1,3,27,4,1092,1.322,1,correct
1,1,3,28,4,75,1.236,1,correct
1,1,4,1,2,57,0.8,1,correct
1,1,4,2,2,898,1.388,1,correct
1,1,4,3,6,723,5.689,1,correct
1,1,4,4,6,385,0.787,1,correct
1,1,4,5,8,457,0.846,1,correct
1,1,4,6,4,749,1.127,1,correct
1,1,4,7,2,120,0.645,1,correct
1,1,4,8,4,164,1.042,1,correct
1,1,4,9,8,813,8.267,1,correct
1,1,4,10,8,471,1.504,1,correct
1,1,4,11,8,124,-1,1,correct
1,1,4,12,4,188,2.616,1,correct
1,1,4,13,6,1050,1.384,1,correct
1,1,4,14,2,427,-1,1,correct
1,1,4,15,6,533,-1,1,correct
1,1,4,16,8,358,1.821,1,correct
1,1,4,17,8,308,2.291,1,correct
1,1,4,18,4,456,0.968,1,correct
1,1,4,19,6,1103,1.708,1,correct
1,1,4,20,4,725,-1,1,correct
1,1,4,21,6,634,3.126,0,intrusion
1,1,4,22,6,873,1.821,1,correct
1,1,4,23,4,245,1.18,1,correct
1,1,4,24,6,199,1.954,1,correct
1,1,4,25,8,529,1.828,1,correct
1,1,4,26,8,329,9.086,1,correct
1,1,4,27,8,667,2.131,1,correct
1,1,4,28,8,854,1.243,1,correct
1,1,5,1,8,198,2.695,0,intrusion
1,1,5,2,8,252,6.008,1,correct
1,1,5,3,6,518,1.929,1,correct
1,1,5,4,4,709,1.053,1,correct
1,1,5,5,8,448,2.171,1,correct
1,1,5,6,6,499,3.41,1,correct
1,1,5,7,8,1166,6.484,0,intrusion
1,1,5,8,2,91,0.952,1,correct
1,1,5,9,8,226,1.078,1,correct
1,1,5,10,8,703,7.041,0,intrusion
1,1,5,11,6,909,1.788,1,correct
1,1,5,12,2,79,1.576,1,correct
1,1,5,13,4,409,0.817,1,correct
1,1,5,14,4,207,1.147,1,correct
1,1,5,15,6,584,-1,0,intrusion
1,1,5,16,6,47,1.769,1,correct
1,1,5,17,6,799,1.751,1,correct
1,1,5,18,8,286,3.709,1,correct
1,1,5,19,8,857,-1,0,intrusion
1,1,5,20,2,1067,1.03,1,correct
1,1,5,21,8,698,2.067,1,correct
1,1,5,22,6,1024,0.934,1,correct
1,1,5,23,2,1130,-1,1,correct
1,1,5,24,8,15,10.067,1,correct
1,1,5,25,6,582,2.421,0,intrusion
1,1,5,26,4,328,-1,1,correct
1,1,5,27,4,42,0.909,1,correct
1,1,5,28,4,449,0.863,1,correct
1,1,6,1,4,64,0.726,1,correct
1,1,6,2,8,892,2.401,1,correct
1,1,6,3,8,526,2.146,1,correct
1,1,6,4,6,1045,1.53,1,correct
1,1,6,5,4,470,1.508,1,correct
1,1,6,6,6,761,2.806,0,intrusion
1,1,6,7,8,456,1.604,1,correct
1,1,6,8,8,221,4.286,0,new
1,1,6,9,4,1069,1.419,1,correct
1,1,6,10,2,205,1.317,1,correct
1,1,6,11,8,839,1.528,1,correct
1,1,6,12,6,987,7.764,1,correct
1,1,6,13,4,1197,1.595,1,correct
1,1,6,14,8,958,6.458,0,intrusion
1,1,6,15,4,735,-1,1,correct
1,1,6,16,8,441,1.961,1,correct
1,1,6,17,8,547,-1,1,correct
1,1,6,18,6,901,2.775,1,correct
1,1,6,19,2,365,0.789,1,correct
1,1,6,20,6,1116,1.602,1,correct
1,1,6,21,2,1143,-1,1,correct
1,1,6,22,8,1198,1.361,1,correct
1,1,6,23,2,1160,0.955,1,correct
1,1,6,24,6,504,0.762,1,correct
1,1,6,25,8,960,1.556,1,correct
1,1,6,26,4,917,1.456,1,correct
1,1,6,27,6,94,-1,1,correct
1,1,6,28,6,1125,1.917,1,correct
1,1,7,1,6,183,1.12,1,correct
1,1,7,2,6,114,1.648,1,correct
1,1,7,3,8,884,1.661,1,correct
1,1,7,4,4,952,1.354,1,correct
1,1,7,5,6,744,2.462,1,correct
1,1,7,6,2,592,-1,1,correct
1,1,7,7,6,742,1.451,1,correct
1,1,7,8,6,206,1.75,1,correct
1,1,7,9,2,626,1.198,1,correct
1,1,7,10,4,377,1.011,1,correct
1,1,7,11,8,745,9.726,0,intrusion
1,1,7,12,6,894,1.879,1,correct
1,1,7,13,8,624,-1,1,correct
1,1,7,14,8,439,2.299,1,correct
1,1,7,15,8,516,2.833,1,correct
1,1,7,16,6,242,1.22,1,correct
1,1,7,17,8,857,4.603,1,correct
1,1,7,18,4,585,1.419,1,correct
1,1,7,19,6,402,-1,1,correct
1,1,7,20,8,627,2.589,1,correct
1,1,7,21,2,1176,0.802,1,correct
1,1,7,22,8,1195,2.584,1,correct
1,1,7,23,8,779,1.24,1,correct
1,1,7,24,8,992,3.38,1,correct
1,1,7,25,4,278,1.056,1,correct
1,1,7,26,4,433,1.004,1,correct
1,1,7,27,2,824,0.893,1,correct
1,1,7,28,4,424,-1,1,correct
1,2,1,1,6,103,1.725,1,correct
1,2,1,2,8,878,5.735,1,correct
1,2,1,3,8,926,1.752,1,correct
1,2,1,4,4,942,-1,1,correct
1,2,1,5,6,1066,1.063,1,correct
1,2,1,6,4,420,1.072,1,correct
1,2,1,7,6,454,-1,1,correct
1,2,1,8,8,704,4.857,1,correct
1,2,1,9,8,336,1.095,1,correct
1,2,1,10,6,193,4.275,1,correct
1,2,1,11,2,654,1.035,1,correct
1,2,1,12,2,3,1.244,1,correct
1,2,1,13,2,186,-1,1,correct
1,2,1,14,8,1079,3.9,0,intrusion
1,2,1,15,4,1159,1.115,1,correct
1,2,1,16,4,1146,1.208,1,correct
1,2,1,17,8,7,-1,0,intrusion
1,2,1,18,6,394,1.568,1,correct
1,2,1,19,6,682,2.089,1,correct
1,2,1,20,6,887,8.017,0,intrusion
1,2,1,21,8,919,10.997,0,new
1,2,1,22,6,1148,2.702,1,correct
1,2,1,23,4,984,1.424,1,correct
1,2,1,24,8,1134,1.752,1,correct
1,2,1,25,8,573,2.158,1,correct
1,2,1,26,4,783,1.388,1,correct
1,2,1,27,2,908,1.221,1,correct
1,2,1,28,8,85,2.333,1,correct
1,2,2,1,8,875,2.246,1,correct
1,2,2,2,8,128,7.366,1,correct
1,2,2,3,4,1113,0.894,1,correct
1,2,2,4,4,68,2.219,1,correct
1,2,2,5,6,936,-1,0,intrusion
1,2,2,6,4,602,1.155,1,correct
1,2,2,7,8,580,3.466,0,intrusion
1,2,2,8,8,655,1.448,1,correct
1,2,2,9,6,1162,1.197,1,correct
1,2,2,10,6,49,1.764,0,intrusion
1,2,2,11,8,262,1.787,1,correct
1,2,2,12,8,286,6.556,1,correct
1,2,2,13,6,293,1.812,0,intrusion
1,2,2,14,6,482,2.324,1,correct
1,2,2,15,6,676,2.499,0,intrusion
1,2,2,16,8,380,1.129,1,correct
1,2,2,17,4,315,-1,1,correct
1,2,2,18,6,701,1.875,1,correct
1,2,2,19,2,992,0.974,1,correct
1,2,2,20,2,321,-1,1,correct
1,2,2,21,2,706,1.383,1,correct
1,2,2,22,4,628,0.769,1,correct
1,2,2,23,2,931,1.02,1,correct
1,2,2,24,4,618,1.038,1,correct
1,2,2,25,8,352,3.378,1,correct
1,2,2,26,8,883,-1,0,intrusion
1,2,2,27,8,1198,1.47,1,correct
1,2,2,28,6,1142,1.618,1,correct
1,2,3,1,2,1143,1.14,1,correct
1,2,3,2,6,944,1.707,1,correct
1,2,3,3,6,683,1.71,1,correct
1,2,3,4,8,259,2.282,0,intrusion
1,2,3,5,8,177,2.599,0,intrusion
1,2,3,6,6,857,1.477,1,correct
1,2,3,7,6,359,1.521,1,correct
1,2,3,8,4,590,1.142,1,correct
1,2,3,9,8,866,1.84,1,correct
1,2,3,10,6,125,1.113,1,correct
1,2,3,11,8,314,1.439,1,correct
1,2,3,12,2,331,0.724,1,correct
1,2,3,13,8,758,3.313,0,intrusion
1,2,3,14,8,415,1.402,1,correct
1,2,3,15,4,1111,-1,1,correct
1,2,3,16,8,759,5.754,0,new
1,2,3,17,8,879,-1,1,correct
1,2,3,18,4,685,1.626,1,correct
1,2,3,19,6,405,1.533,1,correct
1,2,3,20,4,1194,1.053,1,correct
1,2,3,21,6,837,-1,0,intrusion
1,2,3,22,4,1103,1.425,1,correct
1,2,3,23,8,211,2.766,0,intrusion
1,2,3,24,8,1092,2.233,0,intrusion
1,2,3,25,2,1191,-1,1,correct
1,2,3,26,4,431,0.987,1,correct
1,2,3,27,6,730,1.019,1,correct
1,2,3,28,2,1082,0.999,1,correct
1,2,4,1,8,32,1.802,1,correct
1,2,4,2,2,1031,1.025,1,correct
1,2,4,3,8,98,1.527,1,correct
1,2,4,4,6,748,-1,1,correct
1,2,4,5,4,531,0.941,1,correct
1,2,4,6,2,21,0.993,1,correct
1,2,4,7,6,1182,1.352,1,correct
1,2,4,8,4,1027,-1,1,correct
1,2,4,9,8,338,1.111,1,correct
1,2,4,10,8,871,1.132,1,correct
1,2,4,11,8,330,3.564,1,correct
1,2,4,12,8,642,3.439,0,intrusion
1,2,4,13,6,656,1.633,1,correct
1,2,4,14,4,340,0.832,1,correct
1,2,4,15,4,378,1.532,1,correct
1,2,4,16,6,838,4.138,1,correct
1,2,4,17,4,298,1.383,1,correct
1,2,4,18,8,477,1.042,1,correct
1,2,4,19,8,376,-1,0,intrusion
1,2,4,20,8,1168,1.496,1,correct
1,2,4,21,6,865,2.047,0,intrusion
1,2,4,22,6,994,1.569,1,correct
1,2,4,23,6,469,1.335,0,intrusion
1,2,4,24,4,322,2.003,1,correct
1,2,4,25,2,975,0.721,1,correct
1,2,4,26,2,629,-1,0,new
1,2,4,27,6,862,0.902,1,correct
1,2,4,28,8,953,1.198,1,correct
1,2,5,1,8,843,-1,1,correct
1,2,5,2,6,1152,2.487,1,correct
1,2,5,3,8,245,1.757,1,correct
1,2,5,4,6,92,0.897,1,correct
1,2,5,5,8,523,4.242,1,correct
1,2,5,6,8,243,2.729,1,correct
1,2,5,7,8,839,9.284,1,correct
1,2,5,8,2,155,0.826,1,correct
1,2,5,9,2,513,0.996,1,correct
1,2,5,10,4,266,1.856,1,correct
1,2,5,11,4,348,1.569,1,correct
1,2,5,12,6,962,-1,1,correct
1,2,5,13,6,152,1.154,1,correct
1,2,5,14,8,889,1.156,1,correct
1,2,5,15,6,191,1.138,1,correct
1,2,5,16,8,723,1.174,1,correct
1,2,5,17,6,1132,1.428,1,correct
1,2,5,18,4,664,1.871,1,correct
1,2,5,19,4,558,-1,1,correct
1,2,5,20,6,970,1.68,1,correct
1,2,5,21,8,291,5.096,1,correct
1,2,5,22,6,1075,2.131,1,correct
1,2,5,23,4,1193,2.512,0,new
1,2,5,24,8,767,2.158,1,correct
1,2,5,25,2,665,-1,1,correct
1,2,5,26,8,855,1.426,1,correct
1,2,5,27,4,9,1.114,1,correct
1,2,5,28,2,892,2.53,1,correct
1,2,6,1,6,545,2.623,1,correct
1,2,6,2,6,299,1.927,1,correct
1,2,6,3,2,570,1.005,1,correct
1,2,6,4,8,1183,-1,1,correct
1,2,6,5,6,661,1.526,1,correct
1,2,6,6,8,1009,10.768,0,intrusion
1,2,6,7,6,108,1.563,1,correct
1,2,6,8,6,714,1.264,1,correct
1,2,6,9,8,1112,1.344,1,correct
1,2,6,10,6,80,1.215,1,correct
1,2,6,11,8,863,1.008,1,correct
1,2,6,12,6,715,1.108,1,correct
1,2,6,13,4,876,1.618,1,correct
1,2,6,14,4,1013,0.916,1,correct
1,2,6,15,8,669,1.94,0,intrusion
1,2,6,16,4,228,-1,0,new
1,2,6,17,2,153,-1,1,correct
1,2,6,18,8,780,2.16,1,correct
1,2,6,19,8,299,3.979,1,correct
1,2,6,20,8,1144,5.494,0,intrusion
1,2,6,21,8,792,2.274,0,intrusion
1,2,6,22,2,535,0.859,1,correct
1,2,6,23,2,120,1.117,1,correct
1,2,6,24,6,669,-1,1,correct
1,2,6,25,4,95,1.682,1,correct
1,2,6,26,8,57,2.55,1,correct
1,2,6,27,4,530,1.224,1,correct
1,2,6,28,4,57,1.102,1,correct
1,2,7,1,8,710,2.259,1,correct
1,2,7,2,8,1090,1.725,1,correct
1,2,7,3,8,268,-1,0,new
1,2,7,4,8,502,1.735,1,correct
1,2,7,5,4,490,0.974,1,correct
1,2,7,6,2,62,1.059,1,correct
1,2,7,7,6,124,1.358,1,correct
1,2,7,8,8,585,12.215,1,correct
1,2,7,9,6,114,1.343,1,correct
1,2,7,10,4,935,1.406,1,correct
1,2,7,11,8,1179,9.13,0,intrusion
1,2,7,12,2,117,-1,1,correct
1,2,7,13,2,799,1.493,1,correct
1,2,7,14,4,890,-1,1,correct
1,2,7,15,6,571,0.926,1,correct
1,2,7,16,4,1163,1.271,1,correct
1,2,7,17,6,55,1.109,1,correct
1,2,7,18,6,41,0.926,1,correct
1,2,7,19,4,122,1.09,1,correct
1,2,7,20,4,687,5.46,0,intrusion
1,2,7,21,8,885,1.185,1,correct
1,2,7,22,6,743,1.511,1,correct
1,2,7,23,6,275,3.248,1,correct
1,2,7,24,8,209,2.939,1,correct
1,2,7,25,8,991,1.331,1,correct
1,2,7,26,2,636,0.844,1,correct
1,2,7,27,6,631,-1,1,correct
1,2,7,28,8,468,3.118,1,correct
1,2,8,1,4,511,0.944,1,correct
1,2,8,2,4,841,0.956,1,correct
1,2,8,3,6,403,1.637,1,correct
1,2,8,4,8,170,2.815,0,intrusion
1,2,8,5,6,72,1.133,1,correct
1,2,8,6,4,567,-1,1,correct
1,2,8,7,2,973,0.654,1,correct
1,2,8,8,8,104,-1,0,intrusion
1,2,8,9,8,847,2.793,0,intrusion
1,2,8,10,6,761,1.318,1,correct
1,2,8,11,6,919,1.408,1,correct
1,2,8,12,8,1028,1.188,1,correct
1,2,8,13,6,865,2.467,1,correct
1,2,8,14,4,720,1.433,1,correct
1,2,8,15,6,637,3.711,1,correct
1,2,8,16,8,825,1.863,1,correct
1,2,8,17,8,861,4.4,1,correct
1,2,8,18,6,409,1.52,1,correct
1,2,8,19,4,102,0.832,1,correct
1,2,8,20,2,432,0.826,1,correct
1,2,8,21,4,542,0.908,1,correct
1,2,8,22,8,262,2.717,0,new
1,2,8,23,2,582,0.863,1,correct
1,2,8,24,2,239,-1,1,correct
1,2,8,25,6,533,-1,1,correct
1,2,8,26,8,916,1.468,0,intrusion
1,2,8,27,8,917,4.08,0,intrusion
1,2,8,28,8,1167,1.971,1,correct
1,3,1,1,6,511,-1,0,new
1,3,1,2,8,668,4.174,1,correct
1,3,1,3,6,420,2.888,1,correct
1,3,1,4,8,876,-1,1,correct
1,3,1,5,6,931,7.709,1,correct
1,3,1,6,4,927,0.818,1,correct
1,3,1,7,6,226,2.549,0,intrusion
1,3,1,8,6,375,0.839,1,correct
1,3,1,9,8,979,7.35,1,correct
1,3,1,10,8,874,4.909,1,correct
1,3,1,11,2,491,1.668,1,correct
1,3,1,12,8,544,1.778,1,correct
1,3,1,13,6,1054,1.666,1,correct
1,3,1,14,6,721,1.889,1,correct
1,3,1,15,2,6,1.164,1,correct
1,3,1,16,8,804,1.823,0,intrusion
1,3,1,17,4,96,-1,1,correct
1,3,1,18,8,1013,1.874,1,correct
1,3,1,19,4,748,1.338,1,correct
1,3,1,20,8,250,1.111,1,correct
1,3,1,21,4,930,3.04,1,correct
1,3,1,22,2,870,0.881,1,correct
1,3,1,23,4,678,0.906,1,correct
1,3,1,24,8,938,2.78,1,correct
1,3,1,25,8,267,1.474,1,correct
1,3,1,26,4,846,0.923,1,correct
1,3,1,27,2,144,-1,1,correct
1,3,1,28,6,153,2.151,0,intrusion
1,3,2,1,8,439,2.964,1,correct
1,3,2,2,8,978,3.791,1,correct
1,3,2,3,8,356,4.33,1,correct
1,3,2,4,4,219,-1,1,correct
1,3,2,5,6,1048,2.994,1,correct
1,3,2,6,2,56,-1,1,correct
1,3,2,7,8,863,6.413,0,intrusion
1,3,2,8,4,186,1.12,1,correct
1,3,2,9,6,1140,1.272,1,correct
1,3,2,10,8,1042,1.699,1,correct
1,3,2,11,8,947,9.138,1,correct
1,3,2,12,6,549,0.979,1,correct
1,3,2,13,2,807,1.091,1,correct
1,3,2,14,8,59,-1,1,correct
1,3,2,15,6,482,1.813,1,correct
1,3,2,16,2,824,0.964,1,correct
1,3,2,17,4,1050,1.028,1,correct
1,3,2,18,6,1078,1.29,1,correct
1,3,2,19,8,404,3.786,1,correct
1,3,2,20,4,778,1.13,1,correct
1,3,2,21,8,265,4.369,0,intrusion
1,3,2,22,6,839,-1,1,correct
1,3,2,23,4,1198,2.675,1,correct
1,3,2,24,6,810,2.266,1,correct
1,3,2,25,2,217,0.915,1,correct
1,3,2,26,4,562,2.996,1,correct
1,3,2,27,6,1116,1.87,1,correct
1,3,2,28,8,80,9.414,0,intrusion
1,3,3,1,6,434,1.373,1,correct
1,3,3,2,6,526,0.88,1,correct
1,3,3,3,6,508,1.195,1,correct
1,3,3,4,4,184,1.196,1,correct
1,3,3,5,2,232,-1,1,correct
1,3,3,6,8,940,1.428,1,correct
1,3,3,7,6,33,3.656,1,correct
1,3,3,8,4,1194,1.468,1,correct
1,3,3,9,8,365,1.114,1,correct
1,3,3,10,2,968,1.264,1,correct
1,3,3,11,4,498,1.763,1,correct
1,3,3,12,6,35,0.992,1,correct
1,3,3,13,8,1143,3.256,1,correct
1,3,3,14,6,542,2.867,1,correct
1,3,3,15,8,835,1.739,1,correct
1,3,3,16,8,487,1.068,1,correct
1,3,3,17,2,411,1.21,1,correct
1,3,3,18,8,655,2.544,1,correct
1,3,3,19,2,834,1.018,1,correct
1,3,3,20,8,513,1.581,1,correct
1,3,3,21,8,708,2.283,1,correct
1,3,3,22,8,928,2.102,1,correct
1,3,3,23,6,1091,-1,0,new
1,3,3,24,6,900,2.024,1,correct
1,3,3,25,4,646,-1,1,correct
1,3,3,26,4,903,3.222,1,correct
1,3,3,27,8,29,-1,1,correct
1,3,3,28,4,902,1.969,1,correct
1,3,4,1,4,917,-1,1,correct
1,3,4,2,2,991,1.173,1,correct
1,3,4,3,2,849,0.907,1,correct
1,3,4,4,6,1033,1.131,1,correct
1,3,4,5,8,41,4.078,0,intrusion
1,3,4,6,6,18,1.641,1,correct
1,3,4,7,4,1077,6.037,1,correct
1,3,4,8,4,227,1.477,1,correct
1,3,4,9,2,701,3.649,1,correct
1,3,4,10,8,920,3.779,1,correct
1,3,4,11,8,1168,8.384,1,correct
1,3,4,12,6,590,-1,1,correct
1,3,4,13,6,785,1.788,1,correct
1,3,4,14,6,233,7.426,0,intrusion
1,3,4,15,4,803,1.921,1,correct
1,3,4,16,8,888,1.048,1,correct
1,3,4,17,2,45,-1,0,new
1,3,4,18,8,156,-1,0,new
1,3,4,19,4,654,2.402,1,correct
1,3,4,20,6,450,1.295,1,correct
1,3,4,21,6,388,1.428,1,correct
1,3,4,22,8,918,1.532,1,correct
1,3,4,23,8,797,2.114,1,correct
1,3,4,24,8,40,7.368,0,intrusion
1,3,4,25,6,133,1.151,1,correct
1,3,4,26,8,1149,2.136,1,correct
1,3,4,27,8,771,1.1,1,correct
1,3,4,28,4,84,1.094,1,correct
1,3,5,1,6,207,1.953,1,correct
1,3,5,2,4,143,1.055,1,correct
1,3,5,3,8,125,1.603,1,correct
1,3,5,4,4,877,0.932,1,correct
1,3,5,5,8,152,8.886,0,intrusion
1,3,5,6,8,528,1.673,1,correct
1,3,5,7,8,523,1.233,1,correct
1,3,5,8,4,42,-1,1,correct
1,3,5,9,6,656,9.511,0,intrusion
1,3,5,10,8,500,-1,1,correct
1,3,5,11,8,977,3.84,1,correct
1,3,5,12,2,1148,0.823,1,correct
1,3,5,13,2,1094,0.739,1,correct
1,3,5,14,8,732,10.008,0,intrusion
1,3,5,15,6,988,2.944,1,correct
1,3,5,16,8,195,2.202,1,correct
1,3,5,17,4,909,1.332,1,correct
1,3,5,18,6,359,1.588,1,correct
1,3,5,19,6,141,-1,1,correct
1,3,5,20,6,383,3.635,1,correct
1,3,5,21,2,911,0.842,1,correct
1,3,5,22,6,234,1.906,1,correct
1,3,5,23,4,935,1.714,1,correct
